Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
28.467; 22.6667; 5.83133; N/A; N/A; N/A; 1.11733; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_51_18.txt
8.481; 5.73167; 2.74933; N/A; N/A; N/A; 0.579; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_53_18.txt
28.807; 22.8313; 5.978; N/A; N/A; N/A; 1.13433; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_56_24.txt
2.54633; 1.55633; 1.041; N/A; N/A; N/A; 0.317667; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_59.txt
13.2593; 9.70633; 3.134; N/A; N/A; N/A; 0.962333; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_0_5.txt
26.3107; 22.7293; 3.60633; N/A; N/A; N/A; 1.66533; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 50000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2.82843; 45.9301; 293.752; N/A; 10; 10; false; properties/0046__vp_tree__cup98__sparse__50000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_3_30.txt
50.0883; 44.6767; 5.41167; N/A; N/A; N/A; 2.41367; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 70000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 42.8258; 330.429; N/A; 10; 10; false; properties/0047__vp_tree__cup98__sparse__70000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_8_46.txt
92.8737; 84.963; 7.82633; N/A; N/A; N/A; 3.858; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 100000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 39.5195; 322.205; N/A; 10; 10; false; properties/0048__vp_tree__cup98__sparse__100000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_19_57.txt
1.13333; 0.396333; 0.746333; N/A; N/A; N/A; 0.239667; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 10000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 41.7971; 160.27; 541.394; N/A; 10; 10; false; properties/0049__vp_tree__covtype__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_23_36.txt
6.768; 3.08567; 3.76133; N/A; N/A; N/A; 1.11267; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 50000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 26.2869; 79.0121; 723.55; N/A; 10; 10; false; properties/0050__vp_tree__covtype__sparse__50000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_25_2.txt
