Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
15.605; 14.7157; 0.889333; N/A; N/A; N/A; 0.889; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 1; 19.9234; 85.1822; N/A; 10; 10; true; properties/0005__vp_tree__karypis_sport__sparse__8000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_19_53_14.txt
39.1817; 27.149; 13.1563; N/A; N/A; N/A; 2.06967; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 90000; 56; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 40.16; 322.205; N/A; 10; 10; true; properties/0015__vp_tree__cup98__dense__90000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_19_57_21.txt
15.9537; 15.0387; 0.905; N/A; N/A; N/A; 3.74933; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 1; 19.9234; 85.1822; N/A; 10; 10; false; properties/0025__vp_tree__karypis_sport__sparse__8000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_21_19_59_55.txt
28.7353; 23.8; 5.01833; N/A; N/A; N/A; 2.09033; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 90000; 56; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 40.16; 322.205; N/A; 10; 10; false; properties/0035__vp_tree__cup98__dense__90000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_21_20_2_54.txt
28.1527; 22.407; 5.808; N/A; N/A; N/A; 1.45067; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; true; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_5_54.txt
8.398; 5.673; 2.735; N/A; N/A; N/A; 0.868667; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; true; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_7_30.txt
28.465; 22.6567; 5.80833; N/A; N/A; N/A; 1.721; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; true; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_10_12.txt
2.04367; 1.388; 0.655667; N/A; N/A; N/A; 0.327667; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; true; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_11_21.txt
11.6793; 9.53733; 2.15267; N/A; N/A; N/A; 0.998; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; true; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_13_9.txt
33.1293; 29.4113; 3.74433; N/A; N/A; N/A; 1.643; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 50000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2.82843; 45.9301; 293.752; N/A; 10; 10; true; properties/0046__vp_tree__cup98__sparse__50000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_17_28.txt
46.878; 41.2043; 5.73067; N/A; N/A; N/A; 2.35567; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 70000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 42.8258; 330.429; N/A; 10; 10; true; properties/0047__vp_tree__cup98__sparse__70000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_24_21.txt
81.8227; 73.7103; 8.03933; N/A; N/A; N/A; 3.661; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 90000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 40.16; 322.205; N/A; 10; 10; true; properties/0048__vp_tree__cup98__sparse__90000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_33_5.txt
1.18067; 0.416; 0.764667; N/A; N/A; N/A; 0.255333; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 10000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 41.7971; 160.27; 541.394; N/A; 10; 10; true; properties/0049__vp_tree__covtype__sparse__10000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_35_17.txt
6.92633; 3.00033; 3.973; N/A; N/A; N/A; 1.17533; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 50000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 26.2869; 79.0121; 723.55; N/A; 10; 10; true; properties/0050__vp_tree__covtype__sparse__50000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_36_18.txt
15.501; 8.57433; 6.984; N/A; N/A; N/A; 2.382; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 100000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 26.2869; 64.3868; 723.55; N/A; 10; 10; true; properties/0051__vp_tree__covtype__sparse__100000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_38_8.txt
92.888; 65.031; 28.0337; N/A; N/A; N/A; 8.57467; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 300000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 8.77496; 51.8688; 723.55; N/A; 10; 10; true; properties/0052__vp_tree__covtype__sparse__300000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_46_12.txt
250.568; 179.249; 71.3183; N/A; N/A; N/A; 19.3337; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt; 500000; 55; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 8.77496; 48.9148; 723.55; N/A; 10; 10; true; properties/0053__vp_tree__covtype__sparse__500000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_21_6_20.txt
