Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
28.599; 22.719; 5.88; N/A; N/A; N/A; 1.126; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_48_34.txt
28.751; 22.732; 6.019; N/A; N/A; N/A; 1.135; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_49_15.txt
28.41; 22.691; 5.719; N/A; N/A; N/A; 1.127; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_49_56.txt
28.381; 22.569; 5.812; N/A; N/A; N/A; 1.099; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_50_37.txt
28.392; 22.59; 5.802; N/A; N/A; N/A; 1.099; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 2; 18.8641; 43.1045; N/A; 10; 10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_51_18.txt
8.728; 5.746; 2.982; N/A; N/A; N/A; 0.831; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_51_59.txt
8.529; 5.732; 2.797; N/A; N/A; N/A; 0.574; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_52_19.txt
8.385; 5.732; 2.653; N/A; N/A; N/A; 0.579; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_52_39.txt
8.312; 5.666; 2.646; N/A; N/A; N/A; 0.577; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_52_59.txt
8.529; 5.731; 2.798; N/A; N/A; N/A; 0.581; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.9087; 30.2899; 63.1744; N/A; 10; 10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_53_18.txt
28.755; 22.861; 5.894; N/A; N/A; N/A; 1.137; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_53_38.txt
28.98; 22.937; 6.043; N/A; N/A; N/A; 1.144; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_54_19.txt
28.948; 22.864; 6.084; N/A; N/A; N/A; 1.138; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_55_1.txt
28.718; 22.74; 5.978; N/A; N/A; N/A; 1.128; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_55_42.txt
28.682; 22.769; 5.913; N/A; N/A; N/A; 1.128; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; dense; N/A; N/A; N/A; 10; linear; false; 5; N/A; 10.3441; 29.5567; 62.1611; N/A; 10; 10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_56_24.txt
3.184; 1.704; 1.48; N/A; N/A; N/A; 0.319; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_5.txt
2.806; 1.56; 1.246; N/A; N/A; N/A; 0.321; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_19.txt
2.561; 1.478; 1.083; N/A; N/A; N/A; 0.313; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_33.txt
2.149; 1.355; 0.794; N/A; N/A; N/A; 0.327; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_46.txt
2.272; 1.631; 0.641; N/A; N/A; N/A; 0.31; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.5258; 62.2728; 330.884; N/A; 10; 10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_59.txt
13.799; 8.327; 5.472; N/A; N/A; N/A; 0.947; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_58_12.txt
14.201; 9.564; 4.637; N/A; N/A; N/A; 0.961; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_58_42.txt
11.369; 8.683; 2.686; N/A; N/A; N/A; 0.965; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_59_13.txt
12.848; 10.872; 1.976; N/A; N/A; N/A; 0.961; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; sparse; N/A; N/A; N/A; 10; linear; false; 5; N/A; 14.3875; 50.9152; 288.494; N/A; 10; 10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_59_39.txt
